region1;region2;value;year
Greece;"Iberian Peninsula";0.726777704;309
Hungary;"Iberian Peninsula";0.8030615;309
Algeria;"Iberian Peninsula";0.39647517;309
France;"Iberian Peninsula";9.410846856648;309
Croatia;"Iberian Peninsula";0.600172;309
"Iberian Peninsula";India;0.032258;309
"Iberian Peninsula";Moldova;0.032258;309
"Iberian Peninsula";Ukraine;0.166768;309
"Iberian Peninsula";Luxembourg;1.185636;309
"Iberian Peninsula";Lithuania;0.032258;309
"Iberian Peninsula";Poland;0.2989655;309
"Iberian Peninsula";Russia;0.051282;309
"Iberian Peninsula";Switzerland;0.074617;309
"Iberian Peninsula";Romania;0.325746;309
"Iberian Peninsula";"Sri Lanka";0.501875;309
"Iberian Peninsula";"Palestinian Territory";0.064516;309
"Iberian Peninsula";Turkey;4.784603533;309
"Iberian Peninsula";Slovakia;0.1754191;309
"Iberian Peninsula";Italy;5.2983808271;309
"Iberian Peninsula";Israel;0.818777;309
"Iberian Peninsula";Serbia;0.377004;309
"Iberian Peninsula";Latvia;0.172246;309
"Iberian Peninsula";Netherlands;0.405965;309
"Iberian Peninsula";Libya;0.1767063412;309
"Iberian Peninsula";Tunisia;0.1679;309
"Iberian Peninsula";Syria;0.096774;309
"Iberian Peninsula";Slovenia;0.032258;309
"Iberian Peninsula";Macedonia;0.064516;309
"Iberian Peninsula";"United Kingdom";9.324296167192076;309
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;309
"Iberian Peninsula";Uzbekistan;0.032258;309
Denmark;"Iberian Peninsula";0.011111;309
Egypt;"Iberian Peninsula";0.4148828126;309
Germany;"Iberian Peninsula";5.84346612952;309
Austria;"Iberian Peninsula";2.0518647;309
Belgium;"Iberian Peninsula";1.597947;309
Greece;"Iberian Peninsula";0.726777704;310
Algeria;"Iberian Peninsula";0.39647517;310
Hungary;"Iberian Peninsula";0.8030615;310
Egypt;"Iberian Peninsula";0.4148828126;310
Austria;"Iberian Peninsula";2.0518647;310
Croatia;"Iberian Peninsula";0.600172;310
"Iberian Peninsula";Slovenia;0.032258;310
"Iberian Peninsula";"United Kingdom";9.446276843520577;310
"Iberian Peninsula";Poland;0.2989655;310
"Iberian Peninsula";Ukraine;0.166768;310
"Iberian Peninsula";Turkey;4.784603533;310
"Iberian Peninsula";Libya;0.1767063412;310
"Iberian Peninsula";Latvia;0.172246;310
"Iberian Peninsula";Luxembourg;1.185636;310
"Iberian Peninsula";Italy;5.2983808271;310
"Iberian Peninsula";Switzerland;0.074617;310
"Iberian Peninsula";Slovakia;0.1754191;310
"Iberian Peninsula";"Palestinian Territory";0.064516;310
"Iberian Peninsula";Uzbekistan;0.032258;310
"Iberian Peninsula";Israel;0.818777;310
"Iberian Peninsula";Macedonia;0.064516;310
"Iberian Peninsula";Lithuania;0.032258;310
"Iberian Peninsula";Russia;0.051282;310
"Iberian Peninsula";Moldova;0.032258;310
"Iberian Peninsula";Romania;0.325746;310
"Iberian Peninsula";Syria;0.096774;310
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;310
"Iberian Peninsula";India;0.032258;310
"Iberian Peninsula";Serbia;0.377004;310
"Iberian Peninsula";Netherlands;0.405965;310
"Iberian Peninsula";Tunisia;0.1679;310
"Iberian Peninsula";"Sri Lanka";0.501875;310
Denmark;"Iberian Peninsula";0.011111;310
"Czech Republic";"Iberian Peninsula";0.41007;310
Belgium;"Iberian Peninsula";1.597947;310
France;"Iberian Peninsula";9.410846856648;310
Germany;"Iberian Peninsula";5.84346612952;310
Germany;"Iberian Peninsula";5.84346612952;311
Greece;"Iberian Peninsula";0.726777704;311
Hungary;"Iberian Peninsula";0.8030615;311
Denmark;"Iberian Peninsula";0.011111;311
Belgium;"Iberian Peninsula";1.597947;311
Algeria;"Iberian Peninsula";0.39647517;311
"Czech Republic";"Iberian Peninsula";0.41007;311
"Iberian Peninsula";India;0.032258;311
"Iberian Peninsula";Tunisia;0.1679;311
"Iberian Peninsula";Netherlands;0.405965;311
"Iberian Peninsula";Ukraine;0.166768;311
"Iberian Peninsula";Latvia;0.172246;311
"Iberian Peninsula";Lithuania;0.032258;311
"Iberian Peninsula";Macedonia;0.064516;311
"Iberian Peninsula";Luxembourg;1.185636;311
"Iberian Peninsula";"Palestinian Territory";0.064516;311
"Iberian Peninsula";Slovenia;0.032258;311
"Iberian Peninsula";Uzbekistan;0.032258;311
"Iberian Peninsula";Russia;0.051282;311
"Iberian Peninsula";Italy;5.2983808271;311
"Iberian Peninsula";Syria;0.096774;311
"Iberian Peninsula";Switzerland;0.074617;311
"Iberian Peninsula";Libya;0.1767063412;311
"Iberian Peninsula";Poland;0.2989655;311
"Iberian Peninsula";Moldova;0.032258;311
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;311
"Iberian Peninsula";Turkey;4.784603533;311
"Iberian Peninsula";Serbia;0.377004;311
"Iberian Peninsula";Slovakia;0.1754191;311
"Iberian Peninsula";"Sri Lanka";0.501875;311
"Iberian Peninsula";Israel;0.818777;311
"Iberian Peninsula";Romania;0.325746;311
"Iberian Peninsula";"United Kingdom";10.44627684352057;311
Austria;"Iberian Peninsula";2.0518647;311
France;"Iberian Peninsula";9.410846856648;311
Egypt;"Iberian Peninsula";0.4148828126;311
Croatia;"Iberian Peninsula";0.600172;311
France;"Iberian Peninsula";9.410846856648;312
Belgium;"Iberian Peninsula";1.597947;312
"Iberian Peninsula";"Palestinian Territory";0.064516;312
"Iberian Peninsula";Italy;5.2983808271;312
"Iberian Peninsula";Russia;0.051282;312
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;312
"Iberian Peninsula";Poland;0.2989655;312
"Iberian Peninsula";Romania;0.325746;312
"Iberian Peninsula";Slovakia;0.1754191;312
"Iberian Peninsula";India;0.032258;312
"Iberian Peninsula";Serbia;0.377004;312
"Iberian Peninsula";Slovenia;0.032258;312
"Iberian Peninsula";Netherlands;0.405965;312
"Iberian Peninsula";Tunisia;0.1679;312
"Iberian Peninsula";Israel;0.818777;312
"Iberian Peninsula";Lithuania;0.032258;312
"Iberian Peninsula";"United Kingdom";10.44627684352057;312
"Iberian Peninsula";Libya;0.1767063412;312
"Iberian Peninsula";Moldova;0.032258;312
"Iberian Peninsula";"Sri Lanka";0.501875;312
"Iberian Peninsula";Switzerland;0.074617;312
"Iberian Peninsula";Macedonia;0.064516;312
"Iberian Peninsula";Ukraine;0.166768;312
"Iberian Peninsula";Syria;0.096774;312
"Iberian Peninsula";Turkey;4.784603533;312
"Iberian Peninsula";Luxembourg;1.185636;312
"Iberian Peninsula";Uzbekistan;0.032258;312
"Iberian Peninsula";Latvia;0.172246;312
Denmark;"Iberian Peninsula";0.011111;312
Germany;"Iberian Peninsula";5.84346612952;312
Croatia;"Iberian Peninsula";0.600172;312
Austria;"Iberian Peninsula";2.0518647;312
Greece;"Iberian Peninsula";0.726777704;312
Algeria;"Iberian Peninsula";0.39647517;312
"Czech Republic";"Iberian Peninsula";0.41007;312
Egypt;"Iberian Peninsula";0.4148828126;312
Hungary;"Iberian Peninsula";0.8030615;312
Belgium;"Iberian Peninsula";1.597947;313
France;"Iberian Peninsula";9.410846856648;313
Greece;"Iberian Peninsula";0.726777704;313
Egypt;"Iberian Peninsula";0.4148828126;313
Croatia;"Iberian Peninsula";0.600172;313
Austria;"Iberian Peninsula";2.0518647;313
Germany;"Iberian Peninsula";5.84346612952;313
Algeria;"Iberian Peninsula";0.39647517;313
"Iberian Peninsula";Poland;0.2989655;313
"Iberian Peninsula";"Sri Lanka";0.501875;313
"Iberian Peninsula";India;0.032258;313
"Iberian Peninsula";Syria;0.096774;313
"Iberian Peninsula";Uzbekistan;0.032258;313
"Iberian Peninsula";Libya;0.1767063412;313
"Iberian Peninsula";Turkey;4.784603533;313
"Iberian Peninsula";Slovakia;0.1754191;313
"Iberian Peninsula";Ukraine;0.166768;313
"Iberian Peninsula";Russia;0.051282;313
"Iberian Peninsula";Israel;0.818777;313
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;313
"Iberian Peninsula";Lithuania;0.032258;313
"Iberian Peninsula";Italy;5.2983808271;313
"Iberian Peninsula";Switzerland;0.074617;313
"Iberian Peninsula";Netherlands;0.405965;313
"Iberian Peninsula";Latvia;0.172246;313
"Iberian Peninsula";Macedonia;0.064516;313
"Iberian Peninsula";Slovenia;0.032258;313
"Iberian Peninsula";Tunisia;0.1679;313
"Iberian Peninsula";"United Kingdom";10.57127684352057;313
"Iberian Peninsula";Luxembourg;1.185636;313
"Iberian Peninsula";Romania;0.325746;313
"Iberian Peninsula";Moldova;0.032258;313
"Iberian Peninsula";"Palestinian Territory";0.064516;313
"Iberian Peninsula";Serbia;0.377004;313
Hungary;"Iberian Peninsula";0.8030615;313
"Czech Republic";"Iberian Peninsula";0.41007;313
Denmark;"Iberian Peninsula";0.011111;313
"Czech Republic";"Iberian Peninsula";0.41007;314
Denmark;"Iberian Peninsula";0.011111;314
Germany;"Iberian Peninsula";5.84346612952;314
France;"Iberian Peninsula";9.410846856648;314
Croatia;"Iberian Peninsula";0.600172;314
Greece;"Iberian Peninsula";0.726777704;314
Belgium;"Iberian Peninsula";1.597947;314
Algeria;"Iberian Peninsula";0.39647517;314
Egypt;"Iberian Peninsula";0.4148828126;314
Hungary;"Iberian Peninsula";0.8030615;314
Austria;"Iberian Peninsula";2.0518647;314
"Iberian Peninsula";Libya;0.1767063412;314
"Iberian Peninsula";Russia;0.051282;314
"Iberian Peninsula";India;0.032258;314
"Iberian Peninsula";"United Kingdom";10.57127684352057;314
"Iberian Peninsula";Uzbekistan;0.032258;314
"Iberian Peninsula";Slovakia;0.1754191;314
"Iberian Peninsula";Lithuania;0.032258;314
"Iberian Peninsula";Turkey;4.784603533;314
"Iberian Peninsula";Syria;0.096774;314
"Iberian Peninsula";Romania;0.325746;314
"Iberian Peninsula";Switzerland;0.074617;314
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;314
"Iberian Peninsula";Serbia;0.377004;314
"Iberian Peninsula";Netherlands;0.405965;314
"Iberian Peninsula";Macedonia;0.064516;314
"Iberian Peninsula";Latvia;0.172246;314
"Iberian Peninsula";"Sri Lanka";0.501875;314
"Iberian Peninsula";Ukraine;0.166768;314
"Iberian Peninsula";Moldova;0.032258;314
"Iberian Peninsula";Israel;0.818777;314
"Iberian Peninsula";Poland;0.2989655;314
"Iberian Peninsula";Slovenia;0.032258;314
"Iberian Peninsula";Italy;5.2983808271;314
"Iberian Peninsula";"Palestinian Territory";0.064516;314
"Iberian Peninsula";Luxembourg;1.185636;314
"Iberian Peninsula";Tunisia;0.1679;314
"Iberian Peninsula";Turkey;4.784603533;315
"Iberian Peninsula";Netherlands;0.405965;315
"Iberian Peninsula";Serbia;0.377004;315
"Iberian Peninsula";Uzbekistan;0.032258;315
"Iberian Peninsula";Libya;0.1767063412;315
"Iberian Peninsula";Luxembourg;1.185636;315
"Iberian Peninsula";Syria;0.096774;315
"Iberian Peninsula";"Palestinian Territory";0.064516;315
"Iberian Peninsula";Ukraine;0.166768;315
"Iberian Peninsula";Russia;0.051282;315
"Iberian Peninsula";Italy;5.2983808271;315
"Iberian Peninsula";Moldova;0.032258;315
"Iberian Peninsula";Poland;0.2989655;315
"Iberian Peninsula";Romania;0.325746;315
"Iberian Peninsula";Tunisia;0.1679;315
"Iberian Peninsula";Macedonia;0.064516;315
"Iberian Peninsula";Lithuania;0.032258;315
"Iberian Peninsula";Latvia;0.172246;315
"Iberian Peninsula";Slovenia;0.032258;315
"Iberian Peninsula";India;0.032258;315
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;315
"Iberian Peninsula";Slovakia;0.1754191;315
"Iberian Peninsula";Israel;0.818777;315
"Iberian Peninsula";"Sri Lanka";0.501875;315
"Iberian Peninsula";Switzerland;0.074617;315
"Iberian Peninsula";"United Kingdom";10.57127684352057;315
Croatia;"Iberian Peninsula";0.600172;315
France;"Iberian Peninsula";9.410846856648;315
Austria;"Iberian Peninsula";2.0518647;315
Hungary;"Iberian Peninsula";0.8030615;315
Egypt;"Iberian Peninsula";0.4148828126;315
Algeria;"Iberian Peninsula";0.39647517;315
Greece;"Iberian Peninsula";0.726777704;315
Denmark;"Iberian Peninsula";0.011111;315
Germany;"Iberian Peninsula";5.84346612952;315
Belgium;"Iberian Peninsula";1.597947;315
"Czech Republic";"Iberian Peninsula";0.41007;315
"Czech Republic";"Iberian Peninsula";0.41007;316
Algeria;"Iberian Peninsula";0.39647517;316
Belgium;"Iberian Peninsula";1.597947;316
Egypt;"Iberian Peninsula";0.4148828126;316
France;"Iberian Peninsula";9.410846856648;316
Croatia;"Iberian Peninsula";0.600172;316
Hungary;"Iberian Peninsula";0.8030615;316
Germany;"Iberian Peninsula";5.84346612952;316
Austria;"Iberian Peninsula";2.0518647;316
Greece;"Iberian Peninsula";0.726777704;316
"Iberian Peninsula";India;0.032258;316
"Iberian Peninsula";"United Kingdom";10.57127684352057;316
"Iberian Peninsula";Luxembourg;1.185636;316
"Iberian Peninsula";Syria;0.096774;316
"Iberian Peninsula";Romania;0.325746;316
"Iberian Peninsula";Switzerland;0.074617;316
"Iberian Peninsula";"Sri Lanka";0.501875;316
"Iberian Peninsula";Russia;0.051282;316
"Iberian Peninsula";Latvia;0.172246;316
"Iberian Peninsula";Libya;0.1767063412;316
"Iberian Peninsula";Israel;0.818777;316
"Iberian Peninsula";"Palestinian Territory";0.064516;316
"Iberian Peninsula";Ukraine;0.166768;316
"Iberian Peninsula";Slovakia;0.1754191;316
"Iberian Peninsula";Serbia;0.377004;316
"Iberian Peninsula";Italy;5.2983808271;316
"Iberian Peninsula";Netherlands;0.405965;316
"Iberian Peninsula";Slovenia;0.032258;316
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;316
"Iberian Peninsula";Tunisia;0.1679;316
"Iberian Peninsula";Lithuania;0.032258;316
"Iberian Peninsula";Uzbekistan;0.032258;316
"Iberian Peninsula";Turkey;4.784603533;316
"Iberian Peninsula";Macedonia;0.064516;316
"Iberian Peninsula";Moldova;0.032258;316
"Iberian Peninsula";Poland;0.2989655;316
Denmark;"Iberian Peninsula";0.011111;316
Algeria;"Iberian Peninsula";0.39647517;317
Hungary;"Iberian Peninsula";0.8030615;317
Egypt;"Iberian Peninsula";0.4148828126;317
Belgium;"Iberian Peninsula";1.641425;317
"Iberian Peninsula";Tunisia;0.1679;317
"Iberian Peninsula";Uzbekistan;0.032258;317
"Iberian Peninsula";Italy;5.2983808271;317
"Iberian Peninsula";Luxembourg;1.185636;317
"Iberian Peninsula";"Sri Lanka";0.501875;317
"Iberian Peninsula";Libya;0.1767063412;317
"Iberian Peninsula";Slovakia;0.1754191;317
"Iberian Peninsula";Ukraine;0.166768;317
"Iberian Peninsula";Syria;0.096774;317
"Iberian Peninsula";Russia;0.051282;317
"Iberian Peninsula";Turkey;4.784603533;317
"Iberian Peninsula";Romania;0.325746;317
"Iberian Peninsula";Israel;0.818777;317
"Iberian Peninsula";"Palestinian Territory";0.064516;317
"Iberian Peninsula";Switzerland;0.074617;317
"Iberian Peninsula";Macedonia;0.064516;317
"Iberian Peninsula";Serbia;0.377004;317
"Iberian Peninsula";Latvia;0.172246;317
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;317
"Iberian Peninsula";Lithuania;0.032258;317
"Iberian Peninsula";Moldova;0.032258;317
"Iberian Peninsula";Slovenia;0.032258;317
"Iberian Peninsula";Netherlands;0.405965;317
"Iberian Peninsula";Poland;0.2989655;317
"Iberian Peninsula";"United Kingdom";10.961618386036028;317
"Iberian Peninsula";India;0.032258;317
France;"Iberian Peninsula";9.410846856648;317
Croatia;"Iberian Peninsula";0.600172;317
Germany;"Iberian Peninsula";5.8869443903885;317
"Czech Republic";"Iberian Peninsula";0.41007;317
Denmark;"Iberian Peninsula";0.011111;317
Austria;"Iberian Peninsula";2.0518647;317
Greece;"Iberian Peninsula";0.726777704;317
Denmark;"Iberian Peninsula";0.011111;318
Egypt;"Iberian Peninsula";0.4148828126;318
Algeria;"Iberian Peninsula";0.4552987;318
Belgium;"Iberian Peninsula";1.641425;318
Hungary;"Iberian Peninsula";0.8030615;318
"Iberian Peninsula";Uzbekistan;0.032258;318
"Iberian Peninsula";Romania;0.325746;318
"Iberian Peninsula";Poland;0.2989655;318
"Iberian Peninsula";Tunisia;0.1679;318
"Iberian Peninsula";Israel;0.818777;318
"Iberian Peninsula";India;0.032258;318
"Iberian Peninsula";Slovakia;0.1754191;318
"Iberian Peninsula";Italy;5.2983808271;318
"Iberian Peninsula";Luxembourg;1.185636;318
"Iberian Peninsula";"Palestinian Territory";0.064516;318
"Iberian Peninsula";Netherlands;0.405965;318
"Iberian Peninsula";Syria;0.096774;318
"Iberian Peninsula";Macedonia;0.064516;318
"Iberian Peninsula";Russia;0.051282;318
"Iberian Peninsula";Slovenia;0.032258;318
"Iberian Peninsula";Moldova;0.032258;318
"Iberian Peninsula";Latvia;0.172246;318
"Iberian Peninsula";Ukraine;0.166768;318
"Iberian Peninsula";"United Kingdom";11.714648689066331;318
"Iberian Peninsula";"Sri Lanka";0.501875;318
"Iberian Peninsula";Lithuania;0.032258;318
"Iberian Peninsula";Turkey;4.784603533;318
"Iberian Peninsula";Serbia;0.377004;318
"Iberian Peninsula";Switzerland;0.074617;318
"Iberian Peninsula";Libya;0.1767063412;318
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;318
"Czech Republic";"Iberian Peninsula";0.41007;318
Croatia;"Iberian Peninsula";0.600172;318
Greece;"Iberian Peninsula";0.726777704;318
Austria;"Iberian Peninsula";2.0518647;318
Germany;"Iberian Peninsula";5.8869443903885;318
France;"Iberian Peninsula";9.410846856648;318
Germany;"Iberian Peninsula";5.8869443903885;319
Greece;"Iberian Peninsula";0.726777704;319
Belgium;"Iberian Peninsula";1.641425;319
"Iberian Peninsula";"Palestinian Territory";0.064516;319
"Iberian Peninsula";Italy;5.2983808271;319
"Iberian Peninsula";Uzbekistan;0.032258;319
"Iberian Peninsula";Macedonia;0.064516;319
"Iberian Peninsula";Romania;0.325746;319
"Iberian Peninsula";Tunisia;0.1679;319
"Iberian Peninsula";Switzerland;0.074617;319
"Iberian Peninsula";Israel;0.818777;319
"Iberian Peninsula";Syria;0.096774;319
"Iberian Peninsula";Netherlands;0.405965;319
"Iberian Peninsula";Poland;0.2989655;319
"Iberian Peninsula";Slovakia;0.1754191;319
"Iberian Peninsula";"United Kingdom";11.714648689066331;319
"Iberian Peninsula";"Sri Lanka";0.501875;319
"Iberian Peninsula";Russia;0.051282;319
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;319
"Iberian Peninsula";Moldova;0.032258;319
"Iberian Peninsula";India;0.032258;319
"Iberian Peninsula";Slovenia;0.032258;319
"Iberian Peninsula";Ukraine;0.166768;319
"Iberian Peninsula";Luxembourg;1.185636;319
"Iberian Peninsula";Turkey;4.784603533;319
"Iberian Peninsula";Latvia;0.172246;319
"Iberian Peninsula";Lithuania;0.032258;319
"Iberian Peninsula";Libya;0.1767063412;319
"Iberian Peninsula";Serbia;0.377004;319
France;"Iberian Peninsula";9.410846856648;319
Denmark;"Iberian Peninsula";0.011111;319
Algeria;"Iberian Peninsula";0.4552987;319
Egypt;"Iberian Peninsula";0.4148828126;319
"Czech Republic";"Iberian Peninsula";0.41007;319
Croatia;"Iberian Peninsula";0.600172;319
Hungary;"Iberian Peninsula";0.8030615;319
Austria;"Iberian Peninsula";2.0518647;319
Croatia;"Iberian Peninsula";0.600172;320
Hungary;"Iberian Peninsula";0.8030615;320
Egypt;"Iberian Peninsula";0.4148828126;320
Belgium;"Iberian Peninsula";1.641425;320
Austria;"Iberian Peninsula";2.0518647;320
"Iberian Peninsula";Tunisia;0.1679;320
"Iberian Peninsula";"Sri Lanka";0.501875;320
"Iberian Peninsula";Italy;5.2983808271;320
"Iberian Peninsula";Israel;0.818777;320
"Iberian Peninsula";Lithuania;0.032258;320
"Iberian Peninsula";Switzerland;0.074617;320
"Iberian Peninsula";Latvia;0.172246;320
"Iberian Peninsula";Macedonia;0.064516;320
"Iberian Peninsula";Poland;0.2989655;320
"Iberian Peninsula";Serbia;0.377004;320
"Iberian Peninsula";"Palestinian Territory";0.064516;320
"Iberian Peninsula";Slovakia;0.1754191;320
"Iberian Peninsula";Romania;0.325746;320
"Iberian Peninsula";Libya;0.1767063412;320
"Iberian Peninsula";Syria;0.096774;320
"Iberian Peninsula";Luxembourg;1.185636;320
