region1;region2;value;year
"Palestinian Territory";Spain;0.148186;393
Israel;Spain;1.328603100283407;393
Bulgaria;Spain;0.038095;393
Spain;"Sri Lanka";0.9727544598;393
Spain;"United Kingdom";71.24490045810494;393
Spain;Tajikistan;0.003636;393
Spain;Switzerland;0.1428425;393
Spain;Ukraine;1.337414329606145;393
Spain;Syria;1.01250782145566;393
Spain;Spain;7.11473496061;393
Spain;Tunisia;1.002649276;393
Spain;Sweden;0.068182;393
Spain;Turkey;29.25431627309;393
Slovenia;Spain;0.5082839;393
"Czech Republic";Spain;0.1682773;393
Moldova;Spain;0.013333;393
Latvia;Spain;0.013333;393
Luxembourg;Spain;0.917254;393
Algeria;Spain;1.1542926;393
Afghanistan;Spain;0.013333;394
Romania;Spain;0.31148601;394
Denmark;Spain;0.009434;394
Serbia;Spain;6.33626705;394
Egypt;Portugal;1.674002;394
Egypt;Spain;3.508951957;394
Luxembourg;Spain;0.917254;394
"Palestinian Territory";Spain;0.148186;394
Moldova;Spain;0.013333;394
Slovakia;Spain;0.090669;394
Slovenia;Spain;0.5082839;394
Jordan;Spain;0.11572711184;394
Belgium;Spain;1.79596762;394
Azerbaijan;Spain;0.014085;394
Armenia;Spain;0.087542;394
Libya;Spain;0.1984554;394
Spain;Sweden;0.068182;394
Spain;"Sri Lanka";0.9727544598;394
Spain;Switzerland;0.1428425;394
Spain;"United Kingdom";72.54005645153677;394
Spain;Syria;1.01250782145566;394
Spain;Ukraine;1.337414329606145;394
Spain;Tajikistan;0.003636;394
Spain;Spain;6.91473496061;394
Spain;Turkey;28.25431627309;394
Spain;Tunisia;1.002649276;394
Lebanon;Spain;0.318915943320920892;394
"Czech Republic";Spain;0.1682773;394
Algeria;Spain;1.1542926;394
Israel;Spain;1.328603100283407;394
Croatia;Spain;0.963212;394
Croatia;Portugal;0.201585;394
Austria;Spain;1.481338;394
China;Spain;0.002632;394
Russia;Spain;0.153841941;394
Kazakhstan;Spain;0.002632;394
Bulgaria;Spain;0.038095;394
Poland;Spain;0.215669;394
Hungary;Spain;0.01;394
Portugal;Spain;4.0653676445;394
Portugal;Serbia;0.0625;394
Portugal;Turkey;23.6507999;394
France;Spain;7.047056585561682;394
France;Portugal;0.701888;394
Greece;Portugal;0.799002;394
Greece;Spain;2.44410605;394
Netherlands;Spain;17.18837305756;394
Latvia;Spain;0.013333;394
Germany;Spain;4.215715487;394
Germany;Portugal;0.264085;394
Italy;Portugal;5.807187894;394
Italy;Spain;57.6632365771629776296;394
Libya;Spain;0.27537845;395
Romania;Spain;0.4574567035;395
China;Spain;0.002632;395
Afghanistan;Spain;0.013333;395
Hungary;Spain;0.224286;395
Belgium;Spain;1.334429162;395
"Palestinian Territory";Spain;0.1845499;395
Slovenia;Spain;0.5082839;395
Algeria;Spain;1.504891974;395
Denmark;Spain;0.0985164;395
Azerbaijan;Spain;0.014085;395
Poland;Spain;0.322812;395
Germany;Portugal;0.299799;395
Germany;Spain;2.457656879;395
Portugal;Serbia;0.0625;395
Portugal;Turkey;24.1388952;395
Portugal;Spain;4.980202809363;395
Spain;Spain;7.45243059831;395
Spain;Turkey;33.8010972698712;395
Spain;Syria;3.04887145781929;395
Spain;Tunisia;1.33818041;395
Spain;"Sri Lanka";2.36719822741853;395
Spain;"United Kingdom";51.31324992473071;395
Spain;Switzerland;0.1428425;395
Spain;Sweden;0.826607;395
Spain;Tajikistan;0.003636;395
Spain;Ukraine;3.3346670768588924;395
Greece;Spain;2.669380771;395
Greece;Portugal;0.834717;395
France;Portugal;1.0947452;395
France;Spain;7.283686622191716;395
Serbia;Spain;6.33626705;395
Kazakhstan;Spain;0.002632;395
Lebanon;Spain;0.818915943320920892;395
Luxembourg;Spain;0.417254;395
Moldova;Spain;0.013333;395
Georgia;Spain;0.035714;395
"Czech Republic";Spain;0.1682773;395
Croatia;Spain;0.9989267;395
Croatia;Portugal;0.201585;395
Egypt;Portugal;1.745431;395
Egypt;Spain;3.6754854231;395
Russia;Spain;0.153841941;395
Bulgaria;Spain;0.038095;395
Netherlands;Spain;16.78727415646;395
Jordan;Spain;0.11572711184;395
Slovakia;Spain;0.162098;395
Italy;Portugal;6.134110971;395
Italy;Spain;60.748184962111362578;395
Cyprus;Spain;5.112637;395
Armenia;Spain;0.087542;395
Israel;Spain;1.9012304729107794;395
Austria;Spain;0.9511182;395
Latvia;Spain;0.090256;395
Azerbaijan;Spain;0.014085;396
"Czech Republic";Spain;0.105777;396
Serbia;Spain;0.0475766;396
Kazakhstan;Spain;0.002632;396
Portugal;Spain;1.85520280936;396
Portugal;Turkey;0.7668713;396
Cyprus;Spain;0.112637;396
Poland;Spain;0.135312;396
Armenia;Spain;0.025042;396
Germany;Portugal;0.049799;396
Germany;Spain;0.96192859;396
Italy;Portugal;0.54084174;396
Italy;Spain;5.6304418971434399251;396
Belgium;Spain;0.70942916;396
Latvia;Spain;0.090256;396
Algeria;Spain;0.467391974;396
Austria;Spain;0.526118;396
Romania;Spain;0.269956704;396
Hungary;Spain;0.224286;396
Slovakia;Spain;0.099598;396
Afghanistan;Spain;0.013333;396
China;Spain;0.002632;396
Lebanon;Spain;0.652249276654254225;396
France;Portugal;0.532245;396
France;Spain;2.2926151936202896;396
Moldova;Spain;0.013333;396
"Palestinian Territory";Spain;0.038717;396
Georgia;Spain;0.035714;396
Spain;"Sri Lanka";1.74219822741853;396
Spain;Switzerland;0.0595091;396
Spain;Syria;2.36137145781929;396
Spain;Tunisia;0.492347078;396
Spain;Ukraine;2.14716707685889235;396
Spain;"United Kingdom";30.647332087145994;396
Spain;Turkey;6.027882984157;396
Spain;Sweden;0.826607;396
Spain;Tajikistan;0.003636;396
Spain;Spain;1.556597265;396
Slovenia;Spain;0.3832839;396
Croatia;Spain;0.061427;396
Croatia;Portugal;0.014085;396
Greece;Portugal;0.063883;396
Greece;Spain;0.2802001;396
Denmark;Spain;0.0985164;396
Israel;Spain;0.9012304729107793;396
Libya;Spain;0.15037845;396
Luxembourg;Spain;0.042254;396
Egypt;Spain;0.82499523;396
Egypt;Portugal;0.099598;396
Netherlands;Spain;14.8065318595;396
Bulgaria;Spain;0.038095;396
Russia;Spain;0.028841941;396
Jordan;Spain;0.11572711184;396
France;Spain;2.2926151936202896;397
France;Portugal;0.532245;397
"Palestinian Territory";Spain;0.038717;397
Libya;Spain;0.15037845;397
Bulgaria;Spain;0.038095;397
Croatia;Portugal;0.014085;397
Croatia;Spain;0.061427;397
Israel;Spain;0.9012304729107793;397
Netherlands;Spain;14.8065318595;397
Afghanistan;Spain;0.013333;397
Azerbaijan;Spain;0.014085;397
Lebanon;Spain;0.652249276654254225;397
Serbia;Spain;0.0475766;397
Italy;Portugal;0.54084174;397
Italy;Spain;5.6304418971434399251;397
Belgium;Spain;0.70942916;397
Denmark;Spain;0.0985164;397
Latvia;Spain;0.090256;397
China;Spain;0.002632;397
"Czech Republic";Spain;0.105777;397
Romania;Spain;0.269956704;397
Greece;Spain;0.2802001;397
Greece;Portugal;0.063883;397
Jordan;Spain;0.11572711184;397
Austria;Spain;0.526118;397
Georgia;Spain;0.035714;397
Cyprus;Spain;0.112637;397
Luxembourg;Spain;0.042254;397
Spain;Turkey;7.427882984157;397
Spain;Syria;2.36137145781929;397
Spain;"United Kingdom";30.56161780143171;397
Spain;Spain;1.556597265;397
Spain;"Sri Lanka";1.74219822741853;397
Spain;Tajikistan;0.003636;397
Spain;Switzerland;0.0595091;397
Spain;Sweden;0.826607;397
Spain;Ukraine;2.14716707685889235;397
Spain;Tunisia;0.492347078;397
Kazakhstan;Spain;0.002632;397
Slovenia;Spain;0.3832839;397
Portugal;Turkey;0.7668713;397
Portugal;Spain;1.85520280936;397
Egypt;Portugal;0.099598;397
Egypt;Spain;0.82499523;397
Moldova;Spain;0.013333;397
Russia;Spain;0.028841941;397
Slovakia;Spain;0.099598;397
Hungary;Spain;0.224286;397
Germany;Spain;0.96192859;397
Germany;Portugal;0.049799;397
Algeria;Spain;0.467391974;397
Poland;Spain;0.135312;397
Armenia;Spain;0.025042;397
Croatia;Spain;0.061427;398
Croatia;Portugal;0.014085;398
Israel;Spain;0.9012304729107793;398
Romania;Spain;0.269956704;398
Afghanistan;Spain;0.013333;398
Italy;Spain;5.6304418971434399251;398
Italy;Portugal;0.54084174;398
Greece;Spain;0.2802001;398
Greece;Portugal;0.063883;398
Bulgaria;Spain;0.038095;398
Algeria;Spain;0.467391974;398
Spain;Sweden;0.826607;398
Spain;Turkey;7.427882984157;398
Spain;Ukraine;2.14716707685889235;398
Spain;Tunisia;0.492347078;398
Spain;Spain;1.556597265;398
Spain;Switzerland;0.0595091;398
Spain;"Sri Lanka";1.74219822741853;398
Spain;Syria;2.36137145781929;398
Spain;"United Kingdom";30.56161780143171;398
Spain;Tajikistan;0.003636;398
Jordan;Spain;0.11572711184;398
Poland;Spain;0.135312;398
Egypt;Spain;0.82499523;398
Egypt;Portugal;0.099598;398
Luxembourg;Spain;0.042254;398
"Czech Republic";Spain;0.105777;398
"Palestinian Territory";Spain;0.038717;398
Hungary;Spain;0.224286;398
Portugal;Turkey;0.7668713;398
Portugal;Spain;1.85520280936;398
Lebanon;Spain;0.652249276654254225;398
Azerbaijan;Spain;0.014085;398
Slovenia;Spain;0.3832839;398
Kazakhstan;Spain;0.002632;398
Germany;Portugal;0.049799;398
Germany;Spain;0.96192859;398
China;Spain;0.002632;398
Netherlands;Spain;14.8065318595;398
Moldova;Spain;0.013333;398
Austria;Spain;0.526118;398
Slovakia;Spain;0.099598;398
Cyprus;Spain;0.112637;398
Libya;Spain;0.15037845;398
Denmark;Spain;0.0985164;398
Russia;Spain;0.028841941;398
Armenia;Spain;0.025042;398
Latvia;Spain;0.090256;398
Serbia;Spain;0.0475766;398
Belgium;Spain;0.70942916;398
Georgia;Spain;0.035714;398
France;Spain;2.2926151936202896;398
France;Portugal;0.532245;398
Spain;Tajikistan;0.003636;399
Spain;Syria;2.36137145781929;399
Spain;"United Kingdom";30.56161780143171;399
Spain;Turkey;7.427882984157;399
Spain;Tunisia;0.492347078;399
Spain;Ukraine;2.14716707685889235;399
Spain;Spain;1.556597265;399
Spain;Turkmenistan;0.038462;399
Spain;Switzerland;0.0595091;399
Spain;"Sri Lanka";1.74219822741853;399
Spain;Sweden;0.826607;399
Russia;Spain;0.028841941;399
Belgium;Spain;0.70942916;399
Austria;Spain;0.526118;399
Libya;Spain;0.15037845;399
Egypt;Spain;0.82499523;399
Egypt;Portugal;0.099598;399
China;Spain;0.002632;399
Azerbaijan;Spain;0.014085;399
Algeria;Spain;0.467391974;399
Serbia;Spain;0.0475766;399
Israel;Spain;0.9012304729107793;399
Italy;Spain;5.6404418971434399251;399
Italy;Portugal;0.54084174;399
Bulgaria;Spain;0.038095;399
Kazakhstan;Spain;0.002632;399
Hungary;Spain;0.224286;399
